col,row,snr
7.600000000000000000e+01,2.040000000000000000e+02,1.075863372339140511e+01
2.540000000000000000e+02,1.240000000000000000e+02,8.351063717373660822e+00
2.710000000000000000e+02,8.600000000000000000e+01,1.216025502383412515e+01
2.330000000000000000e+02,1.350000000000000000e+02,1.047614447694325435e+01
2.700000000000000000e+02,6.700000000000000000e+01,1.102369407857005790e+01
1.990000000000000000e+02,1.300000000000000000e+02,8.522672187329680682e+00
3.500000000000000000e+01,1.230000000000000000e+02,1.278301260258901273e+01
2.920000000000000000e+02,1.170000000000000000e+02,9.593448003083771880e+00
2.200000000000000000e+02,1.280000000000000000e+02,6.336321734153129270e+00
1.740000000000000000e+02,8.600000000000000000e+01,1.114480894782425757e+01
2.500000000000000000e+01,1.470000000000000000e+02,1.039582496881513762e+01
2.410000000000000000e+02,8.700000000000000000e+01,1.020021460713915396e+01
5.100000000000000000e+01,1.590000000000000000e+02,1.370377537450025685e+01
2.130000000000000000e+02,3.900000000000000000e+01,1.141971846742789154e+01
9.000000000000000000e+00,1.590000000000000000e+02,9.547633093201275400e+00
2.700000000000000000e+01,1.320000000000000000e+02,1.235923455227950818e+01
6.100000000000000000e+01,1.270000000000000000e+02,1.176122756949169457e+01
7.300000000000000000e+01,1.220000000000000000e+02,9.271177974559918766e+00
5.800000000000000000e+01,1.300000000000000000e+02,1.049815399996188425e+01
8.100000000000000000e+01,2.170000000000000000e+02,1.138968102567840290e+01
7.600000000000000000e+01,1.770000000000000000e+02,9.092885667428566521e+00
5.900000000000000000e+01,1.500000000000000000e+02,1.009501943448546157e+01
2.430000000000000000e+02,5.200000000000000000e+01,1.239212604505487469e+01
2.830000000000000000e+02,1.070000000000000000e+02,1.168847583334072127e+01
2.750000000000000000e+02,4.900000000000000000e+01,6.399091086576727427e+00
1.890000000000000000e+02,7.100000000000000000e+01,7.706573943047517083e+00
2.910000000000000000e+02,3.300000000000000000e+01,1.418365362952635778e+01
2.520000000000000000e+02,1.280000000000000000e+02,8.432492762041007950e+00
2.740000000000000000e+02,1.500000000000000000e+01,8.663440953050985271e+00
4.200000000000000000e+01,4.900000000000000000e+01,7.392788375986508953e+00
3.100000000000000000e+01,1.550000000000000000e+02,1.065415505290635423e+01
2.520000000000000000e+02,9.100000000000000000e+01,8.082111634412195045e+00
2.570000000000000000e+02,7.700000000000000000e+01,1.380568369265263229e+01
2.630000000000000000e+02,1.350000000000000000e+02,6.507040443536281416e+00
2.930000000000000000e+02,2.200000000000000000e+01,1.077964766093473692e+01
2.140000000000000000e+02,6.500000000000000000e+01,1.134015434782558707e+01
2.600000000000000000e+02,2.100000000000000000e+01,5.650194388491655673e+00
2.570000000000000000e+02,6.100000000000000000e+01,1.201725824405662912e+01
3.800000000000000000e+01,1.270000000000000000e+02,1.034925840786780782e+01
2.030000000000000000e+02,1.180000000000000000e+02,8.961874812342191632e+00
7.300000000000000000e+01,1.270000000000000000e+02,9.868364612784699119e+00
2.480000000000000000e+02,1.260000000000000000e+02,1.201376514464735301e+01
6.600000000000000000e+01,1.910000000000000000e+02,5.710975621387869516e+00
2.010000000000000000e+02,9.100000000000000000e+01,1.388157358647950446e+01
2.850000000000000000e+02,1.000000000000000000e+02,1.130973755831399608e+01
2.250000000000000000e+02,7.400000000000000000e+01,1.053284056377915512e+01
2.700000000000000000e+02,8.000000000000000000e+01,1.063925076870114239e+01
7.900000000000000000e+01,1.280000000000000000e+02,9.740143063287549197e+00
7.000000000000000000e+00,9.900000000000000000e+01,1.262943899254743485e+01
2.370000000000000000e+02,1.210000000000000000e+02,7.946007759569266860e+00
2.620000000000000000e+02,1.220000000000000000e+02,1.041645785481252240e+01
7.000000000000000000e+01,6.300000000000000000e+01,1.028126829003339004e+01
1.880000000000000000e+02,9.000000000000000000e+01,1.107730829791023019e+01
6.900000000000000000e+01,1.390000000000000000e+02,1.417420020489514165e+01
2.710000000000000000e+02,3.300000000000000000e+01,9.189087089511689399e+00
4.800000000000000000e+01,5.100000000000000000e+01,6.224472604278131982e+00
4.600000000000000000e+01,1.760000000000000000e+02,8.327151392108650185e+00
2.550000000000000000e+02,7.400000000000000000e+01,1.104302437853811192e+01
2.290000000000000000e+02,3.400000000000000000e+01,7.918440358899324849e+00
1.800000000000000000e+02,9.100000000000000000e+01,3.000000000000000000e+00
2.410000000000000000e+02,8.000000000000000000e+01,1.241314810335905072e+01
2.260000000000000000e+02,8.900000000000000000e+01,1.194973026924285620e+01
6.400000000000000000e+01,1.450000000000000000e+02,6.269017214767395707e+00
2.780000000000000000e+02,7.600000000000000000e+01,8.528117734137905970e+00
2.600000000000000000e+01,1.680000000000000000e+02,1.121962463718790914e+01
1.960000000000000000e+02,1.420000000000000000e+02,1.103753673971626625e+01
2.350000000000000000e+02,3.200000000000000000e+01,9.394637550522141112e+00
1.950000000000000000e+02,6.700000000000000000e+01,8.304841161431275154e+00
2.000000000000000000e+02,8.000000000000000000e+01,1.108199828096240935e+01
7.800000000000000000e+01,1.390000000000000000e+02,3.697718174762466781e+00
2.840000000000000000e+02,1.800000000000000000e+01,1.503344681425503815e+01
2.350000000000000000e+02,8.300000000000000000e+01,9.250681316471492721e+00
7.900000000000000000e+01,1.400000000000000000e+02,1.055890741859253268e+01
2.450000000000000000e+02,7.000000000000000000e+01,1.120557199484359501e+01
2.900000000000000000e+01,1.260000000000000000e+02,3.373373746523061989e+00
2.740000000000000000e+02,9.700000000000000000e+01,9.975161686503865255e+00
6.000000000000000000e+01,6.100000000000000000e+01,8.929498572547259982e+00
2.910000000000000000e+02,3.200000000000000000e+01,1.267984746813655761e+01
5.400000000000000000e+01,1.260000000000000000e+02,1.188642687044960056e+01
1.940000000000000000e+02,9.200000000000000000e+01,6.133241555955446955e+00
7.300000000000000000e+01,1.770000000000000000e+02,7.791555392887655529e+00
2.500000000000000000e+02,2.900000000000000000e+01,1.007023304534883401e+01
2.270000000000000000e+02,6.800000000000000000e+01,1.137752164356500373e+01
2.430000000000000000e+02,1.040000000000000000e+02,1.057744791486847369e+01
2.790000000000000000e+02,6.500000000000000000e+01,6.468850089748517718e+00
2.220000000000000000e+02,4.600000000000000000e+01,8.032881595225791926e+00
6.800000000000000000e+01,7.000000000000000000e+01,1.525489451295759480e+01
2.520000000000000000e+02,1.240000000000000000e+02,8.002357925811805828e+00
2.590000000000000000e+02,3.300000000000000000e+01,1.110125603920078241e+01
6.300000000000000000e+01,1.080000000000000000e+02,1.143392248333519134e+01
2.080000000000000000e+02,4.300000000000000000e+01,1.293107736014874831e+01
3.400000000000000000e+01,1.470000000000000000e+02,7.381159364441551851e+00
3.500000000000000000e+01,1.860000000000000000e+02,8.910042627273295324e+00
2.200000000000000000e+01,1.730000000000000000e+02,1.277207114487642770e+01
1.920000000000000000e+02,1.130000000000000000e+02,9.839620851383221733e+00
2.790000000000000000e+02,1.340000000000000000e+02,1.021659183872206000e+01
2.920000000000000000e+02,3.500000000000000000e+01,1.372861336564671930e+01
2.430000000000000000e+02,2.800000000000000000e+01,7.710407311891481541e+00
